id,name,site,pointLat,pointLng,price,buildingCount
2411063578744,汉森吉祥龙,南山区深圳湾,22.502893,113.945634,116000元/平,5
24000000049189,颐安都会中央四期,龙岗区大运新城,22.694714019847,114.23092067661,暂无数据,2
2420045638160085,恒裕珑城,龙岗区龙岗双龙,22.72833,114.282253,暂无数据,13
2411048954748,世纪春城四期,龙华区民治,22.633358498901,114.03864320242,57000元/平,7
2411048668135,翰岭院,福田区梅林,22.577886930098,114.07535194494,76100元/平,17
2411049573321,阳光海滨花园,南山区深圳湾,22.496156208699,113.94738461109,103000元/平,10
2420043506998665,和盛五十府,龙岗区坪地,22.736523,114.307526,暂无数据,1
2411052633652,万科城一期,龙岗区坂田,22.649497,114.075296,55000元/平,10
2411063878467,泛海城市广场,南山区前海,22.502003,113.899041,暂无数据,3
2411049739934,四海小区,南山区蛇口,22.506260147344,113.93158419891,78500元/平,42
2420027653727312,佳兆业城市广场五期,龙岗区坂田,22.663630668944,114.08239485685,66402元/平,5
2417954746413963,双玺时光道,南山区蛇口,22.488206933981,113.92689240551,132000元/平,8
2411049651801,现代城华庭,南山区南山中心,22.522790982921,113.93112212086,71900元/平,7
2411099644740,后海花半里雅居,南山区蛇口,22.503074,113.941833,103000元/平,4
2411063601716,颐安都会中央二期,龙岗区大运新城,22.695286029574,114.2332754341,52100元/平,12
2411062623645,万豪御景苑,南山区前海,22.493955,113.898754,101900元/平,2
2411063585377,阳光花地苑,南山区前海,22.524098,113.919936,101000元/平,4
246944473492728,海上世界双玺,南山区蛇口,22.488387,113.925114,132000元/平,15
2411049624754,后海名苑居北区,南山区后海,22.517180553111,113.93865767212,80000元/平,8
2411050907379,文峰华庭,龙岗区布吉南岭,22.607941,114.150277,43400元/平,8
2411063589408,勤诚达22世纪二期,宝安区新安,22.578877,113.916736,100800元/平,4
24000000000340,罗湖区布吉镇樟树布村住宅,龙岗区丹竹头,22.61358745625,114.16096643139,27165元/平,2
2416228565660392,福华大厦,宝安区福永,22.676178,113.828627,30000元/平,1
2413804530314754,万科翡丽郡三期,宝安区沙井,22.737779,113.820568,49000元/平,3
247579788914255,春天广场,南山区蛇口,22.493492,113.927414,74600元/平,2
2414821673152453,文福大厦,宝安区福永,22.67969,113.833957,34000元/平,6
2411099691639,南油花园,龙岗区平湖,22.703008,114.116806,30000元/平,6
2411049551095,君汇新天,南山区深圳湾,22.508528725328,113.94630631687,103000元/平,9
2411049738947,兰园小区,南山区蛇口,22.509293916,113.93415185973,69000元/平,25
2411063585492,瑞景华庭,南山区前海,22.519829,113.916068,83300元/平,3
2411063434512,鲸山觐海,南山区蛇口,22.484478,113.913322,116000元/平,25
24000000003907,田心新村笋岗街道办综合楼,罗湖区笋岗,22.575041920838,114.11986292273,暂无数据,2
2411054039035,棕榈堡花园,宝安区沙井,22.725121,113.836528,47700元/平,19
2411049774967,荔园小区,南山区蛇口,22.494551057432,113.92430484315,84000元/平,15
2411063407116,海欣花园,南山区蛇口,22.490913,113.927394,66000元/平,2
2411049773494,花园城三期,南山区蛇口,22.504451204374,113.92869073146,102700元/平,20
2414413344812478,观澜湖比佩亚区,龙华区观澜,22.750416,114.069448,33271元/平,11
2411049676225,园岭新村,福田区园岭,22.559617,114.107419,92806元/平,108
2411050502993,康乐花园,龙岗区横岗,22.654274302719,114.19516407775,31000元/平,165
2411063898973,老街新寓,南山区蛇口,22.492082,113.935461,65100元/平,1
2411063881998,凯德公园1号,南山区南山中心,22.52044,113.932169,暂无数据,3
246988861549899,观澜湖,龙华区观澜,22.730765463025,114.08454399664,71981元/平,323
2411062841673,珑禧,龙岗区龙岗中心城,22.745563,114.25163,37500元/平,10
2411048975633,中兴路144号大院,罗湖区螺岭,22.555919112823,114.1315344489,75408元/平,9
24000000003089,壹成中心璞誉府,龙华区龙华中心,22.651291621725,114.03847903576,暂无数据,6
2411099523346,三湘海尚花园,南山区深圳湾,22.508966,113.94862,103000元/平,16
2411099675925,招商海月华庭,南山区蛇口,22.503962,113.942622,93200元/平,5
2411049276221,美丽AAA花园,龙华区龙华中心,22.660097992511,114.0268059999,50500元/平,3
